7/1/2024	1:29:04 PM	1	4.178176	5.085437	4.570568	0.896024	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000512	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:05 PM	1	2.984411	4.357240	4.570989	0.896555	NaN	15.100000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000597	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:06 PM	1	3.700670	4.130425	4.571027	0.895788	NaN	15.100000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000426	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:07 PM	1	1.313141	3.605169	4.571821	0.894579	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000529	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:08 PM	1	1.193764	3.366416	4.572031	0.894018	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000188	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:09 PM	1	2.984411	3.127663	4.572490	0.894874	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:10 PM	1	1.790647	2.769534	4.572926	0.897588	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000426	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:11 PM	1	2.387529	2.709845	4.573349	0.898709	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:12 PM	1	1.790647	2.590469	4.574106	0.898266	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000341	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:13 PM	1	1.790647	2.411404	4.574223	0.896201	NaN	15.100000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:14 PM	1	2.984411	2.292028	4.574223	0.896201	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:15 PM	1	2.984411	2.292028	4.574277	0.899299	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000426	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:16 PM	1	0.596882	1.981649	4.574988	0.902131	NaN	15.100000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000426	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:17 PM	1	0.596882	1.910023	4.576579	0.901010	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000085	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:18 PM	1	2.984411	2.089088	4.576646	0.899594	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000085	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:19 PM	1	2.387529	2.029400	4.577523	0.898414	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000426	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:20 PM	1	2.984411	2.148776	4.577922	0.898945	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000341	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:21 PM	1	1.193764	2.029400	4.578290	0.899859	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000426	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:22 PM	1	0.596882	1.910023	4.578993	0.900243	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:23 PM	1	1.790647	1.910023	4.580018	0.899712	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000085	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:24 PM	1	1.790647	1.790647	4.580389	0.899063	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:25 PM	1	1.790647	1.671270	4.580907	0.895818	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:26 PM	1	0.596882	1.671270	4.581953	0.894756	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:27 PM	1	4.775058	2.089088	4.581760	0.896408	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000085	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:28 PM	1	2.984411	2.089088	4.582367	0.898797	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000682	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:29 PM	1	2.387529	2.089088	4.582773	0.899122	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000426	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:30 PM	1	2.387529	2.029400	4.582773	0.898915	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000341	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:31 PM	1	1.790647	2.089088	4.582901	0.897499	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000341	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:32 PM	1	1.790647	2.208464	4.583205	0.897942	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:33 PM	1	1.790647	2.208464	4.583724	0.899092	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:34 PM	1	0.969934	2.126393	4.584307	0.898915	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:35 PM	1	0.969934	2.044322	4.585062	0.899682	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000139	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:36 PM	1	1.193764	2.104010	4.585745	0.899476	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000139	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:37 PM	1	0.596882	1.686192	4.586322	0.899299	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:38 PM	1	1.790647	1.566816	4.586358	0.899004	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000085	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:39 PM	1	1.193764	1.447439	4.586738	0.900213	NaN	15.100000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:40 PM	1	2.387529	1.447439	4.587354	0.899358	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:41 PM	1	1.790647	1.447439	4.588306	0.898148	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000341	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:42 PM	1	1.790647	1.447439	4.588551	0.898443	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:43 PM	1	1.790647	1.447439	4.588551	0.897735	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:44 PM	1	1.193765	1.469823	4.589284	0.897440	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:45 PM	1	1.193764	1.492206	4.590594	0.900125	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:46 PM	1	1.790647	1.551894	4.590594	0.902013	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:47 PM	1	0.596882	1.551894	4.591985	0.900154	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:48 PM	1	1.745881	1.547417	4.591985	0.900095	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000085	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:49 PM	1	2.387529	1.666794	4.592172	0.898355	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000249	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:50 PM	1	2.387529	1.666794	4.596745	0.896555	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000341	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:51 PM	1	4.775058	1.965235	4.596220	0.899269	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000341	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:52 PM	1	1.790647	1.965235	4.596907	0.902721	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000682	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:53 PM	1	3.581293	2.144299	4.593113	0.903724	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:54 PM	1	2.387529	2.263676	4.588011	0.904137	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000512	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:55 PM	1	2.387529	2.383052	4.594301	0.901747	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000341	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:56 PM	1	1.193764	2.323364	4.595086	0.901039	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000341	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:57 PM	1	1.790647	2.442741	4.595276	0.900803	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:58 PM	1	4.178176	2.685970	4.595362	0.902396	NaN	15.100000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000256	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:29:59 PM	1	1.193764	2.566594	4.596047	0.902603	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000597	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:30:00 PM	1	1.193765	2.447217	4.596047	0.901482	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:30:01 PM	1	1.193764	2.089088	4.596990	0.898414	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:30:02 PM	1	1.193765	2.029400	4.598530	0.895936	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:30:03 PM	1	2.984411	1.969711	4.598530	0.897676	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:30:04 PM	1	2.984411	2.029400	4.598563	0.900951	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000426	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:30:05 PM	1	1.193764	1.910023	4.598590	0.898591	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000426	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:30:06 PM	1	1.193764	1.910023	4.598958	0.897145	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:30:07 PM	1	0.000000	1.730959	4.599469	0.894520	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000171	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:30:08 PM	1	1.805569	1.493698	4.599703	0.895346	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000000	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:30:09 PM	1	0.596882	1.434010	4.600524	0.898738	NaN	15.000000	35.099998	1.000000	40.000000	40.000000	-0.000000	0.000258	0.000000	906.593201	-40.000000	1.000000	0.000000	
7/1/2024	1:30:10 PM	1	1.790647	1.493698	4.600794	0.898974	NaN	15.000000	35.000000	1.000000	40.000000	40.000000	-0.000000	0.000085	0.000000	906.593201	-40.000000	1.000000	0.000000	
